151214_1046,1,globals,Period,NumPeriods,RepeatTreatment,numSubjects,groupSize,numGroups,TRUE,FALSE,Choices,prof,minChoice,fee,rate,a,b,c,choice1,choice2,choice3,choice4,choice5,InfoTime,Time,LastPeriod,groupID,groupIDs[1],groupIDs[2],groupIDs[3],groupIDs[4],groupIDs[5],groupIDs[6],groupIDs[7],groupIDs[8],groupIDs[9],groupIDs[10],groupIDs[11],groupIDs[12],groupIDs[13],groupIDs[14],groupIDs[15],groupIDs[16],groupIDs[17],groupIDs[18],subjectID,pointID,randID,id,au[1],au[2],au[3],au[4],au[5],au[6],au[7],au[8],au[9],au[10],au[11],au[12],au[13],au[14],au[15],au[16],au[17],au[18],Role[1],Role[2],Role[3],Role[4],Role[5],Role[6],Role[7],Role[8],Role[9],Role[10],Role[11],Role[12],Role[13],Role[14],Role[15],Role[16],Role[17],Role[18],i,g
151214_1046,1,subjects,10,16,1,17.56,17.56,1,0,0,0,0,0,0,0,0,0,9.56,1,1,5,0,-,-,-,-,-,11.76035503,-22.34848485,-,-,16,1,4,5,11,18,1,5,99999,5,0.98,9.56,5,5,5,5,5,7,197,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,17,1,16.04,16.04,1,0,0,0,0,0,0,0,0,0,8.04,2,2,6,0,-,-,-,-,-,24.9260355,-32.1969697,-,-,17,3,8,12,13,15,1,6,993,3,0.54,8.04,6,6,4,7,6,3,198,-,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,subjects,10,18,1,17.08,17.08,1,0,0,0,0,0,0,0,0,0,9.08,1,1,6,0,-,-,-,-,-,43.12130178,-30.11363636,-,-,18,1,4,5,11,16,1,7,99999,5,0.9,9.08,7,5,5,5,5,5,199,-,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,summary,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,Subject,FinalProfit,ShowUpFee,ShowUpFeeInvested,MoneyAdded,MoneyToPay,MoneyEarned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,1,17.72,0,0,0,17.72,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,2,10.44,0,0,0,10.44,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,3,16.08,0,0,0,16.08,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,4,17.56,0,0,0,17.56,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,5,17.44,0,0,0,17.44,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,6,11.28,0,0,0,11.28,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,7,10.84,0,0,0,10.84,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,8,16.08,0,0,0,16.08,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,9,11.76,0,0,0,11.76,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,10,10.92,0,0,0,10.92,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,11,17.4,0,0,0,17.4,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,12,15.6,0,0,0,15.6,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,13,16.12,0,0,0,16.12,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,14,10.08,0,0,0,10.08,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,15,16.36,0,0,0,16.36,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,16,17.56,0,0,0,17.56,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,17,16.04,0,0,0,16.04,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151214_1046,1,session,18,17.08,0,0,0,17.08,17.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
